id,x_centroid(lon),y_centroid(lat),perimeter(m),area(m_sq),majority_landuse,min_elev(m),max_elev(m),range_elev(m),mean_elev(m),std_elev(m),xmin(lon),ymin(lat),xmax(lon),ymax(lat),bearing(deg),length_to_width_ratio,diagonal(m),lengths(m),widths(m),STATE_NAME,SUB_REGION
695,-74.787353,39.954676,1429.2272,124301.063,556,9.975507,17.428524,7.453017,13.102545,1.896602,-74.853103,39.920334,-74.851293,39.921887,-12.6434968,1.118749707,231.6151691,172.6857152,154.355987,New Jersey,Middle Atlantic
696,-84.306894,32.150848,1899.787495,225511.8591,556,150.213318,157.663742,7.450424,154.135051,1.485343,-75.683163,37.711563,-75.675941,37.717254,-11.03642949,1.003922855,896.6687177,635.2927498,632.8103264,Georgia,South Atlantic
697,-81.226632,33.336747,1330.860264,110601.2738,11,77.933495,85.383865,7.450371,81.363488,1.425843,-81.100655,33.205883,-81.097087,33.209334,-8.514548398,1.155968866,507.3890457,383.7336886,331.958498,South Carolina,South Atlantic
698,-78.734736,34.764113,5593.394449,1952567.661,556,19.168127,26.614342,7.446215,22.930886,1.480361,-79.550986,34.642308,-79.54564,34.646713,-8.505386304,1.001536018,692.1609524,489.8136536,489.0624447,North Carolina,South Atlantic
699,-75.512451,38.134891,3014.433456,549159.7022,556,3.97767,11.423111,7.445441,8.09432,0.649171,-75.878884,38.932617,-75.876986,38.933521,-6.631654929,1.633215583,192.4997198,164.1711709,100.5202084,Maryland,South Atlantic
700,-84.41939,31.115037,1665.508863,173035.8241,556,36.40596,43.850761,7.444801,39.850653,1.825047,-84.515355,30.965374,-84.501708,30.975578,-4.098097957,1.146805931,1726.366917,1301.203891,1134.633032,Georgia,South Atlantic
701,-80.95729,33.275577,2169.315922,178917.0338,216,36.391346,43.831127,7.439781,36.935849,1.224853,-81.867602,32.713513,-81.863813,32.717476,-8.421266677,1.243098518,565.5469589,440.6654893,354.4895942,South Carolina,South Atlantic
702,-74.766314,39.241662,1047.2108,61872.2818,579,5.210003,12.642878,7.432875,7.468625,2.31803,-74.799934,39.163429,-74.797778,39.16557,-14.60233897,1.280770716,302.0371969,238.0683327,185.8789631,New Jersey,Middle Atlantic
703,-80.790449,33.899958,2022.798746,251328.6458,11,60.597134,68.025085,7.427952,62.242043,1.59611,-80.586013,33.291758,-80.582159,33.295376,-8.734707588,1.123077254,538.665614,402.3032429,358.2151106,South Carolina,South Atlantic
704,-81.581675,32.57219,3876.476402,939161.2181,556,45.590725,53.014328,7.423603,47.776499,1.867213,-81.305537,32.814216,-81.302393,32.817417,-8.753960331,1.211435975,461.5325896,355.9349561,293.8124371,Georgia,South Atlantic
705,-81.155861,33.145909,6988.880526,3012381.103,38,48.405891,55.828651,7.42276,53.168915,0.94984,-81.256123,33.29594,-81.243996,33.311255,-10.88399162,1.51090521,2042.102978,1702.950301,1127.105982,South Carolina,South Atlantic
706,-81.391474,33.284703,2132.797695,282868.0222,11,75.296478,82.715248,7.41877,77.672284,1.864901,-81.573183,32.657689,-81.566187,32.663398,-6.826036867,1.031704129,912.0868641,654.9379932,634.811837,South Carolina,South Atlantic
707,-77.729897,35.173916,5841.9888,2098202.275,556,32.964855,40.381565,7.41671,36.454088,0.995928,-77.316828,35.64611,-77.306404,35.654692,-10.25774914,1.013118334,1340.804079,954.274859,941.9184577,North Carolina,South Atlantic
708,-79.213487,34.908292,3366.463614,704697.8811,556,62.819096,70.23555,7.416454,67.067417,1.055579,-84.488234,31.339892,-84.484412,31.343454,-5.119110876,1.091179217,537.2392574,396.0763322,362.9800916,North Carolina,South Atlantic
709,-84.32284,31.81279,3620.432811,818754.7094,263,91.278374,98.69133,7.412956,94.502236,1.416677,-85.68675,31.126442,-85.677613,31.133699,-3.425826506,1.077791571,1186.381373,869.7148379,806.941584,Georgia,South Atlantic
710,-78.655717,34.40313,4217.657988,1111654.285,257,26.336441,33.742699,7.406258,29.144642,1.251765,-79.510679,34.52315,-79.506285,34.527178,-9.480654695,1.112644309,602.2006731,447.8931656,402.5483815,North Carolina,South Atlantic
711,-81.194589,33.27754,1401.62768,119488.5883,256,69.705711,77.109627,7.403915,71.990776,1.82686,-81.654059,32.676216,-81.648084,32.682212,-8.294437388,1.19219788,870.2013261,666.7247785,559.2400303,South Carolina,South Atlantic
712,-74.926129,39.766896,1450.0984,130846.6928,246,45.686192,53.088146,7.401955,47.336645,1.584981,-74.508029,39.653113,-74.503667,39.656157,-10.56642623,1.103285104,503.9999923,373.4370257,338.4773567,New Jersey,Middle Atlantic
713,-81.263953,33.123643,2507.774003,392717.6573,38,56.475292,63.876041,7.400749,58.393193,1.657771,-81.39427,33.281743,-81.388414,33.288606,-9.954714005,1.401896231,937.3733895,763.1307839,544.3561137,South Carolina,South Atlantic
714,-79.152094,34.799774,4204.641606,1100970.018,556,54.222279,61.622669,7.400391,58.900465,0.85347,-79.378468,34.209093,-79.374798,34.212656,-10.15123637,1.173947783,520.4369021,396.1875202,337.4830856,North Carolina,South Atlantic
715,-77.396933,35.860278,1312.2196,107496.6586,556,16.099089,23.498634,7.399546,20.337455,1.719085,-77.707776,35.334578,-77.695424,35.342968,-8.239050192,1.201027658,1457.968061,1120.469251,932.9254353,North Carolina,South Atlantic
716,-77.6138,34.741318,4436.7292,1227733.135,399,22.060345,29.455046,7.394701,24.055272,1.482573,-76.562474,36.349794,-76.552773,36.357752,-10.8043484,1.018517595,1240.067402,884.8892242,868.8011166,North Carolina,South Atlantic
717,-79.892552,33.655077,4256.477224,1129644.07,241,16.549004,23.942041,7.393038,17.695413,1.080342,-80.428295,33.609801,-80.424345,33.61345,-8.738143521,1.109231512,546.2901415,405.7502872,365.7940502,South Carolina,South Atlantic
718,-81.295342,32.793549,4657.003134,1338951.696,556,38.09745,45.48764,7.39019,43.283792,2.031416,-81.366569,32.979366,-81.36303,32.982921,-8.579838039,1.19747404,515.003491,395.2979613,330.1098379,South Carolina,South Atlantic
719,-81.372968,32.23794,3430.54827,666759.5901,216,14.342511,21.732061,7.38955,16.62058,1.521175,-78.427005,34.637258,-78.398939,34.652844,-6.373940225,1.481571723,3097.638675,2567.688434,1733.084126,Georgia,South Atlantic
720,-75.882617,37.432273,7224.905658,3245707.204,556,7.883956,15.273224,7.389267,10.572844,0.491648,-75.882538,39.163106,-75.879483,39.165402,-10.39395114,1.031662983,366.8112252,263.3872297,255.3035575,Virginia,South Atlantic
721,-75.126024,39.858964,1052.3808,66268.98676,583,7.627931,15.016891,7.38896,10.146471,1.767503,-75.815082,39.074886,-75.811813,39.077663,-11.76662104,1.09425523,418.3043115,308.7883049,282.1903853,New Jersey,Middle Atlantic
722,-82.158484,33.269294,2967.664009,543701.8592,263,126.161278,133.548767,7.387489,127.65721,1.470741,-81.283847,32.782387,-81.280788,32.785456,-8.649073715,1.193326487,445.2339979,341.2572327,285.9713887,Georgia,South Atlantic
723,-81.364632,33.147558,2256.236761,317212.1596,256,69.685059,77.070251,7.385193,71.770103,1.603892,-81.407646,33.284823,-81.403951,33.288181,-7.736614227,1.087137585,507.331197,373.3925596,343.4639413,South Carolina,South Atlantic
724,-74.550959,39.413931,1116.5896,76825.18365,581,15.010053,22.39455,7.384498,16.905841,1.844934,-74.874025,39.224433,-74.872574,39.225626,-12.1154505,1.061337669,182.2621444,132.6555619,124.9890264,New Jersey,Middle Atlantic
725,-81.428057,33.332302,2136.566503,284971.2366,38,76.180634,83.564224,7.383591,79.449903,2.069398,-81.356238,32.712749,-81.34838,32.721533,-9.546682822,1.328564587,1222.477986,976.736235,735.1815972,South Carolina,South Atlantic
726,-81.374665,32.228119,3211.103173,612145.2864,216,12.476453,19.859882,7.38343,15.229131,1.346503,-78.4023,34.67549,-78.385857,34.688456,-9.022955483,1.042921296,2083.079012,1503.635344,1441.753418,Georgia,South Atlantic
727,-84.293237,31.138638,1670.377748,174365.0193,568,39.009605,46.392296,7.38269,42.698624,1.670437,-75.576541,37.820432,-75.572127,37.82401,-11.42317354,1.026161901,555.5199322,397.8554512,387.7121639,Georgia,South Atlantic
728,-75.468001,39.196535,2023.172969,255626.4837,556,0.925082,8.302302,7.37722,4.263831,1.125573,-75.836861,38.618784,-75.835395,38.620091,-12.31209102,1.141077066,193.2421657,145.3317715,127.3636776,Delaware,South Atlantic
729,-77.697557,35.11396,1555.2412,150807.6493,556,30.735828,38.104694,7.368866,35.131506,0.997527,-77.954919,35.547605,-77.948016,35.55554,-13.50055166,1.412799835,1080.973992,882.3317448,624.5270723,North Carolina,South Atlantic
730,-81.356486,32.887183,11968.7202,8412473.193,38,39.782955,47.147598,7.364643,41.961116,1.09105,-82.610791,31.328443,-82.604975,31.333838,-6.809256485,1.085943085,815.4914343,599.8966288,552.419954,South Carolina,South Atlantic
731,-84.100169,31.821997,3581.423549,769620.4833,556,84.575752,91.936699,7.360947,87.507026,1.645693,-84.846179,30.822577,-84.835631,30.830304,-3.772828528,1.172276442,1323.876131,1007.223667,859.2031968,Georgia,South Atlantic
732,-84.291192,31.206943,2048.640534,261946.644,38,39.395142,46.756073,7.360931,42.46194,1.783316,-75.96238,37.186024,-75.95932,37.18962,-15.91935805,1.475080682,483.0771664,399.8569604,271.0746371,Georgia,South Atlantic
733,-84.614879,31.477573,2089.713294,270634.8523,263,63.447971,70.805969,7.357998,65.412178,1.286025,-84.505234,31.145356,-84.500841,31.150294,-6.148602291,1.313373376,690.1173432,549.080552,418.0688918,Georgia,South Atlantic
734,-84.111163,31.786156,1558.886549,151824.4915,556,75.64209,82.997116,7.355026,78.545492,1.435958,-84.071677,32.059177,-84.068731,32.062294,-6.240025855,1.248429978,444.0726002,346.5945882,277.6243718,Georgia,South Atlantic
735,-81.336617,33.366293,2176.755591,294364.9157,557,95.159492,102.511017,7.351524,97.068899,1.660406,-81.071064,33.215579,-81.064042,33.222422,-8.609016236,1.164822798,1002.829101,760.9068815,653.2383148,South Carolina,South Atlantic
736,-84.442255,31.284601,1564.435229,152782.6797,13,45.165234,52.513763,7.34853,49.218711,1.681403,-75.759363,37.519839,-75.758258,37.520879,-13.04181958,1.186642214,151.2294304,115.642728,97.45374527,Georgia,South Atlantic
737,-74.818955,39.982638,1213.6356,91542.09273,581,8.278172,15.626374,7.348203,11.862675,1.570732,-74.648903,39.928332,-74.647045,39.92972,-11.19328,1.02651543,221.1791779,158.4309008,154.3385479,New Jersey,Middle Atlantic
738,-80.276427,34.109199,1219.808959,92843.56583,257,52.804195,60.149319,7.345123,55.359615,2.10474,-84.105183,31.518207,-84.100511,31.522852,-5.835218507,1.166276956,680.3603608,516.5004335,442.8625902,South Carolina,South Atlantic
739,-75.479992,37.931514,2407.37838,362116.4709,103,8.270748,15.615513,7.344765,10.690888,1.101248,-75.901069,39.140027,-75.89816,39.142915,-13.6032475,1.280007505,407.5099064,321.1309489,250.8820829,Virginia,South Atlantic
740,-77.602045,36.158146,3338.6672,695251.1746,556,26.341112,33.683853,7.342741,29.988145,1.099763,-76.604922,36.5783,-76.601394,36.581143,-10.58095078,1.003481446,446.2923871,316.1271726,315.0304112,North Carolina,South Atlantic
741,-81.284053,32.645412,5381.634155,1780483.878,38,18.169203,25.510489,7.341286,21.952245,1.25792,-81.14851,32.86705,-81.14092,32.874383,-8.464367004,1.150259247,1080.430425,815.3923997,708.8770657,South Carolina,South Atlantic
742,-81.267346,33.317599,1679.429065,175604.0132,38,80.5886,87.929001,7.340401,83.453243,1.351004,-81.621319,32.805928,-81.616255,32.811811,-9.615112573,1.38217165,807.4081532,654.1597567,473.2840214,South Carolina,South Atlantic
743,-84.379884,31.191871,4475.622874,1251839.581,38,41.972145,49.311699,7.339554,45.718806,1.747827,-75.65928,37.978062,-75.65581,37.981285,-12.96407915,1.178335145,470.0377001,358.3812528,304.1420382,Georgia,South Atlantic
744,-81.285684,33.501187,1392.405925,120963.7966,557,90.515053,97.85154,7.336487,92.740892,1.445511,-81.346864,33.227011,-81.341489,33.232385,-8.56107837,1.195226166,779.1157209,597.5615364,499.9568731,South Carolina,South Atlantic
745,-84.50401,31.057775,1998.036792,249072.1804,13,38.576607,45.907539,7.330933,41.055394,1.547808,-84.073156,31.281534,-84.066418,31.288265,-5.896385189,1.168886567,984.9635542,748.4530493,640.3128158,Georgia,South Atlantic
746,-78.544855,34.816189,12532.49621,9465762.426,556,29.586987,36.916706,7.32972,31.658567,1.418075,-79.558861,34.617812,-79.555838,34.620398,-8.816715483,1.039469502,399.0083896,287.5500849,276.6315743,North Carolina,South Atlantic
747,-82.204478,32.87569,2545.626086,386465.0496,556,72.974899,80.302551,7.327652,76.053988,1.084298,-78.86383,34.795879,-78.860209,34.79884,-8.980107876,1.004231645,466.6092563,330.6414394,329.2481781,Georgia,South Atlantic
748,-81.518371,32.848035,3808.690898,893829.5636,254,26.411598,33.736378,7.32478,27.299746,1.454197,-81.377975,32.223697,-81.371355,32.232541,-11.33559213,1.579190042,1163.97819,983.4079323,622.7293143,Georgia,South Atlantic
749,-84.395155,31.169664,1719.978447,184891.8923,556,40.314823,47.638901,7.324078,44.223003,1.736963,-75.616762,37.944401,-75.61072,37.94805,-8.539014845,1.305773743,667.3279136,529.8180711,405.7502872,Georgia,South Atlantic
750,-78.641928,34.396782,2916.631924,527789.8101,568,25.653587,32.976723,7.323135,28.332544,1.535926,-79.508878,34.512888,-79.50411,34.517224,-9.408321982,1.103637551,650.6163942,482.1411994,436.8655261,North Carolina,South Atlantic
751,-75.051908,39.36635,1050.0616,68830.36367,581,16.339106,23.661217,7.322111,18.180535,1.805757,-75.925752,39.050852,-75.923822,39.05224,-9.925183928,1.079836638,227.1465092,166.6604187,154.3385479,New Jersey,Middle Atlantic
752,-84.395767,31.355096,3260.57572,654875.8334,38,48.342995,55.664486,7.321491,50.203877,2.093496,-84.229687,31.807085,-84.223756,31.813372,-6.090002224,1.247339694,895.9961082,699.0825013,560.4587944,Georgia,South Atlantic
753,-84.569982,31.198138,4722.907569,1387740.826,556,50.783062,58.103027,7.319965,54.538411,1.57488,-75.55655,37.888222,-75.548064,37.896459,-13.6230052,1.229909824,1180.428085,915.9126118,744.6989969,Georgia,South Atlantic
754,-84.334529,31.07557,2517.780965,395047.6991,556,38.061699,45.373268,7.311569,40.861967,1.716557,-84.824148,30.828284,-84.818911,30.833207,-4.852455963,1.094717973,741.4153785,547.4126271,500.0489994,Georgia,South Atlantic
755,-81.381189,32.858525,3358.708721,694418.5153,256,38.805672,46.106258,7.300587,40.458017,1.236419,-82.892092,32.772648,-82.885677,32.780831,-8.978569807,1.517086068,1089.783442,909.908086,599.7735429,South Carolina,South Atlantic
756,-79.210398,34.865212,3496.192767,749672.9634,556,62.913307,70.213539,7.300232,66.081419,1.389266,-80.295681,34.159788,-80.286407,34.167901,-8.397960672,1.057205902,1241.731298,902.1244417,853.3100698,North Carolina,South Atlantic
757,-81.064688,33.212665,2711.493309,455392.3277,556,46.349861,53.643257,7.293396,50.999231,0.981189,-81.610212,32.416621,-81.606998,32.419482,-7.404091778,1.054485955,438.4293454,318.1286793,301.6907697,South Carolina,South Atlantic
758,-84.463204,31.211515,1318.756834,108125.3027,36,40.384903,47.676472,7.291569,43.602632,1.57963,-75.549408,37.890564,-75.528967,37.902415,-8.247076901,1.361213017,2225.669158,1793.767142,1317.771076,Georgia,South Atlantic
759,-81.464013,33.385474,2522.651883,388334.4382,10,95.155968,102.442764,7.286797,97.965172,1.467115,-81.143758,33.198017,-81.133001,33.211838,-11.20427775,1.535448706,1833.975679,1536.825081,1000.896399,South Carolina,South Atlantic
760,-84.162544,31.777026,1604.804502,156838.5188,263,76.135536,83.419388,7.283852,79.160678,2.072691,-84.361345,32.106913,-84.358095,32.109678,-4.781397102,1.00438153,433.8549369,307.4539683,306.1127262,Georgia,South Atlantic
761,-81.388575,33.274987,1925.274151,230907.6174,557,75.167412,82.450554,7.283142,77.48104,1.32696,-81.616291,32.606957,-81.605983,32.616668,-7.831687826,1.118350415,1448.505356,1079.813933,965.5416744,South Carolina,South Atlantic
762,-79.308551,34.540418,3260.042092,662047.627,556,38.656639,45.938,7.281361,42.877152,1.438218,-79.407083,34.766671,-79.403902,34.76882,-7.083043438,1.21597544,376.2018358,290.5669337,238.9578969,North Carolina,South Atlantic
763,-84.570607,31.198113,4694.645655,1377143.414,556,50.860737,58.141018,7.280281,53.218459,1.825223,-75.550856,37.877525,-75.544585,37.880828,-7.49346883,1.498594304,661.6779681,550.3989824,367.2768414,Georgia,South Atlantic
764,-81.113135,33.271427,2397.181204,357593.07,38,58.1679,65.447105,7.279205,59.935376,1.250829,-81.500378,32.653481,-81.494257,32.659239,-7.922313156,1.117283612,859.2435946,640.2603871,573.0509067,South Carolina,South Atlantic
765,-75.82287,37.60068,3006.381288,556850.3584,246,5.595214,12.871704,7.27649,10.040047,0.934095,-75.858568,39.159772,-75.855472,39.162092,-10.38107772,1.03474201,371.2161758,266.9346955,257.9722219,Virginia,South Atlantic
766,-84.358346,31.206032,1859.856367,209812.4263,556,41.955631,49.230457,7.274826,45.611501,1.461859,-75.519113,37.993126,-75.517262,37.994501,-10.52856224,1.060905154,222.9041166,162.204998,152.8930247,Georgia,South Atlantic
767,-80.42417,33.708118,7677.209627,3630575.699,11,48.431076,55.705597,7.274521,52.301784,1.0492,-80.989171,33.186727,-80.985139,33.190021,-7.296016538,1.024391328,524.3428874,375.2100513,366.2760911,South Carolina,South Atlantic
768,-80.986575,33.289298,2374.722974,352455.1785,568,42.09668,49.36895,7.27227,45.180625,1.160999,-81.165164,33.113803,-81.162093,33.117169,-9.560362351,1.308592124,471.0528629,374.2821203,286.0189308,South Carolina,South Atlantic
769,-81.104518,33.263282,1033.661325,66003.60952,256,53.65757,60.925045,7.267475,57.144085,1.94914,-81.337227,32.688793,-81.328573,32.697131,-8.26645322,1.144803085,1231.026056,927.1432972,809.8714173,South Carolina,South Atlantic
770,-79.702939,34.589216,5191.959806,1644583.081,556,38.912319,46.172409,7.26009,41.606641,1.039259,-79.370343,34.771379,-79.357735,34.781489,-8.425540262,1.024395879,1609.290638,1151.606085,1124.180709,South Carolina,South Atlantic
771,-80.991574,33.410753,1666.018261,171811.4323,557,70.013802,77.273865,7.260063,72.249376,1.80404,-80.380055,33.736715,-80.376779,33.739382,-7.751360824,1.021490957,423.9219365,302.9301622,296.5568713,South Carolina,South Atlantic
772,-84.408964,31.076861,1758.272727,192991.45,34,36.882164,44.140827,7.258663,40.291671,1.753504,-84.361093,32.106775,-84.358021,32.10939,-4.784075454,1.004932223,410.2067541,290.7747297,289.3476029,Georgia,South Atlantic
773,-80.354417,33.678027,2446.051708,373526.4419,557,43.249962,50.506916,7.256954,47.057145,1.41008,-80.806541,33.208257,-80.795093,33.221514,-10.49668162,1.384055317,1818.570531,1474.111143,1065.066638,South Carolina,South Atlantic
774,-75.642266,39.19059,1604.876746,160976.7287,556,15.23,22.486942,7.256943,19.465108,1.267291,-75.736212,38.58488,-75.73514,38.587091,-26.94980251,2.638530271,262.9163313,245.8519783,93.17762276,Delaware,South Atlantic
775,-74.553943,39.415166,668.6708,27883.936,581,13.925516,21.176556,7.25104,15.477905,1.595917,-75.785991,39.056115,-75.782708,39.058578,-10.44418791,1.03505707,394.159032,283.4742869,273.8730985,New Jersey,Middle Atlantic
776,-75.93503,37.322078,5448.932525,1808575.47,103,4.583887,11.830202,7.246315,9.921066,1.157177,-75.933647,39.167527,-75.931933,39.168815,-10.35560128,1.031730257,205.7798409,147.7634553,143.2190771,Virginia,South Atlantic
777,-80.279307,34.144193,4490.723913,1254416.918,556,60.591553,67.837387,7.245834,62.880778,0.947606,-84.732606,31.559698,-84.729433,31.562834,-5.18784851,1.159892691,460.4092366,348.7072874,300.6375418,South Carolina,South Atlantic
778,-84.06826,31.839895,3028.495529,568440.5706,38,88.751816,95.991142,7.239326,91.788088,1.487786,-84.86459,30.857431,-84.855468,30.864435,-3.938752081,1.118039172,1168.193207,870.7392683,778.8092669,Georgia,South Atlantic
779,-81.512868,32.623057,3833.951755,901877.0498,254,37.621941,44.857079,7.235138,38.850758,1.541881,-81.233214,32.878071,-81.230041,32.881236,-8.648834211,1.18771833,460.0566746,351.9319489,296.3092679,Georgia,South Atlantic
780,-77.43592,35.70753,4109.4704,1033498.117,38,10.60706,17.84203,7.234969,11.983658,0.57904,-77.719233,34.369725,-77.708462,34.38039,-11.90692925,1.199593497,1543.862011,1185.893893,988.5797949,North Carolina,South Atlantic
781,-79.130409,34.953678,3841.038618,921952.6141,556,63.089069,70.319878,7.230808,67.275749,0.867175,-84.121839,31.393344,-84.114433,31.401145,-6.165155911,1.233975127,1116.487927,867.4316212,702.9571358,North Carolina,South Atlantic
782,-78.458539,35.127626,7957.747388,3953401.415,556,50.265266,57.493267,7.228001,55.021707,0.882064,-79.422777,34.382349,-79.418541,34.386161,-9.385616759,1.09041463,575.1285964,423.8750597,388.7283315,North Carolina,South Atlantic
783,-81.156008,33.221297,3543.07685,782805.3657,556,69.578979,76.806602,7.227623,73.5903,1.392568,-82.162056,33.265566,-82.154913,33.273023,-8.110864943,1.248550073,1062.332907,829.1805669,664.114788,South Carolina,South Atlantic
784,-84.399901,31.16828,1211.855388,91159.75627,574,39.152924,46.379395,7.226471,43.032239,1.305609,-75.483579,37.92876,-75.476405,37.934268,-10.90301658,1.027355932,878.0618036,629.2161121,612.4616528,Georgia,South Atlantic
785,-79.504956,34.508424,2768.3805,478830.334,556,42.737385,49.956448,7.219063,45.875432,1.181808,-79.546161,34.810188,-79.542048,34.814092,-9.77772136,1.1560662,573.9704768,434.1049973,375.5018504,South Carolina,South Atlantic
786,-79.27988,34.18437,11171.95396,7764479.486,556,26.792267,34.010017,7.217751,28.589938,0.605609,-84.447776,31.481022,-84.444448,31.484211,-5.300353692,1.123614388,474.6944077,354.6006216,315.5892496,South Carolina,South Atlantic
787,-79.074845,34.804213,5893.714559,1901635.744,556,54.482483,61.699863,7.217381,56.20797,0.644735,-80.104976,34.260115,-80.100298,34.263728,-7.565208745,1.070114035,588.4047708,429.915392,401.7472698,North Carolina,South Atlantic
788,-79.611495,34.587384,2199.974268,302423.0768,257,47.465469,54.682247,7.216778,50.940809,1.461002,-79.309681,34.79587,-79.302428,34.801644,-8.40792599,1.03153682,922.3928603,662.2873872,642.0395032,South Carolina,South Atlantic
789,-79.417983,34.365333,3901.586878,950862.5033,556,29.357391,36.562798,7.205406,32.688822,1.36283,-79.543127,34.707103,-79.538418,34.710665,-7.822308307,1.08678941,584.9419037,430.4515633,396.0763322,South Carolina,South Atlantic
790,-80.418796,33.43583,4021.93099,1007105.696,557,33.680447,40.88464,7.204193,38.80384,0.617128,-80.792823,33.897383,-80.788075,33.902532,-9.850527399,1.3065148,720.9933917,572.5426771,438.2213482,South Carolina,South Atlantic
