dist_to_water(m),car_bay_x_centroid(lon),car_bay_y_centroid(lat),perim_bay,xmin_bay(lon),ymin_bay(lat),xmax_bay(lon),ymax_bay(lat),area_water_body(km_sq),FType,FCode,area_bay(m_sq),perim_water(m)
0,-78.674708,35.193479,10503.41614,-78.689202,35.181186,-78.660209,35.20577,0.001,390,39004,6893123.641,0.001617
0,-78.582129,35.215696,1503.592266,-78.584188,35.213919,-78.58007,35.217473,0.022,466,46600,141200.6943,0.005371
0,-78.519552,35.182188,2841.067377,-78.523751,35.179082,-78.515353,35.185295,0.001,390,39004,502971.5864,0.001358
0,-78.507725,35.186423,4402.84568,-78.51406,35.181467,-78.501388,35.19138,0.001,390,39004,1210785.618,0.00152
0,-78.516006,35.164679,3066.026161,-78.52039,35.161205,-78.511622,35.168152,0.001,390,39004,587324.8153,0.001424
0,-78.488542,35.184599,8683.59499,-78.50098,35.174773,-78.4761,35.194424,0.001,390,39004,4710855.259,0.001266
0,-78.479963,35.163878,5737.203671,-78.487579,35.156893,-78.472345,35.170864,0.001,390,39004,2050287.975,0.00153
0,-78.4921,35.176354,1896.559367,-78.494709,35.174119,-78.489492,35.178589,0.001,390,39004,224696.8597,0.001266
0,-78.482664,35.172435,2470.586845,-78.48664,35.169998,-78.478689,35.174872,0.001,390,39004,372600.4208,0.001135
0,-78.526651,35.169101,3047.296686,-78.530841,35.165512,-78.522461,35.172689,0.002,390,39004,580093.2519,0.00217
798.925644,-78.49594,35.163112,1158.480465,-78.497651,35.161843,-78.494229,35.16438,0.001,390,39004,83638.30884,0.001714
149.416619,-78.49054,35.164941,3330.71957,-78.495154,35.161045,-78.485924,35.168837,0.001,390,39004,693209.4668,0.00153
0,-78.489027,35.16976,1389.647126,-78.490874,35.168071,-78.487179,35.17145,0.001,390,39004,120308.8172,0.001714
552.076619,-78.537899,35.172243,1095.77215,-78.539523,35.171049,-78.536275,35.173437,0.002,390,39004,74792.38677,0.00217
0,-78.478972,35.163714,5913.890541,-78.487198,35.156821,-78.470745,35.170607,0.001,390,39004,2185636.562,0.00153
0,-78.484115,35.183848,6949.699664,-78.49273,35.174884,-78.475497,35.192812,0.001,390,39004,2972260.454,0.001007
139.978545,-78.489838,35.164464,2959.232414,-78.49383,35.160914,-78.485845,35.168014,0.001,390,39004,546357.6084,0.00153
0,-78.48878,35.169803,1654.417793,-78.49105,35.167849,-78.486511,35.171757,0.001,390,39004,170962.247,0.001714
0,-78.482663,35.172409,2389.409898,-78.486537,35.170075,-78.47879,35.174743,0.001,390,39004,347525.1367,0.001135
5960.695192,-78.403333,35.177905,4254.025979,-78.409274,35.172958,-78.397392,35.182853,0.001,390,39004,1130983.22,0.001544
8957.404207,-78.02565,35.171538,1634.764962,-78.027944,35.169631,-78.023355,35.173444,0.062,466,46600,167022.1125,0.012627
0,-78.581983,35.215714,1648.136996,-78.584355,35.213862,-78.57961,35.217567,0.022,466,46600,169656.2643,0.005371
1073.400246,-78.567147,35.214388,1882.593293,-78.569815,35.212236,-78.564479,35.216539,0.022,466,46600,221490.9934,0.005371
3094.373818,-78.526091,35.222564,4623.28308,-78.532419,35.217092,-78.519762,35.228036,0.001,390,39004,1334911.4,0.00152
2142.418073,-78.503771,35.236116,2834.16576,-78.507857,35.232929,-78.499684,35.239302,0.36,466,46600,501670.7345,0.025368
0,-78.524474,35.277346,1911.449054,-78.527719,35.275597,-78.521229,35.279094,0.001,390,39004,217552.5277,0.001255
0,-78.500787,35.262311,5395.75052,-78.508754,35.256395,-78.492819,35.268226,0.36,466,46600,1814643.562,0.025368
8522.535734,-78.20686,35.232814,1340.47039,-78.208688,35.231212,-78.205032,35.234416,0.001,390,39004,112167.0772,0.00143
6415.547685,-78.137854,35.230243,1824.721558,-78.14052,35.228205,-78.135188,35.232282,0.001,390,39004,207809.256,0.001317
21472.30189,-78.861476,35.33698,2190.049368,-78.864571,35.334482,-78.85838,35.339479,0.001,390,39004,299750.687,0.001504
2878.305942,-78.558089,35.269068,1820.854384,-78.560778,35.267074,-78.5554,35.271062,0.001,390,39004,206642.6123,0.001293
0,-78.614094,35.288038,2226.193589,-78.617404,35.285621,-78.610783,35.290455,0.001,390,39004,308600.6143,0.00138
0,-78.520562,35.280739,2441.847521,-78.524275,35.27815,-78.516849,35.283327,0.001,390,39004,369960.9218,0.001255
0,-78.430883,35.307643,1579.346161,-78.433133,35.30584,-78.428633,35.309446,0.002,390,39004,155873.7838,0.002575
0,-78.437226,35.31037,1731.821348,-78.439845,35.308518,-78.434607,35.312223,0.001,390,39004,186324.8191,0.001697
0,-78.378863,35.322711,2212.221033,-78.382255,35.320381,-78.375471,35.325042,0.001,390,39004,303241.9636,0.001147
4358.436086,-78.327576,35.320148,2430.838312,-78.331365,35.317634,-78.323787,35.322662,0.001,390,39004,364750.7441,0.001147
3667.028034,-78.16862,35.323282,2563.527207,-78.173431,35.321289,-78.163809,35.325275,0.001,390,39004,361028.9655,0.00143
0,-78.140781,35.289912,3188.753314,-78.145366,35.286286,-78.136197,35.293538,0.001,390,39004,635279.4323,0.00143
86.48057,-82.607883,31.33114,2284.346661,-82.610791,31.328443,-82.604975,31.333838,0.008,466,46600,325622.1005,0.003467
41.440987,-82.42737,31.36625,2868.637064,-82.431211,31.363032,-82.423528,31.369467,0.172,466,46600,514239.2536,0.020887
11.35764,-82.427318,31.366225,2866.412915,-82.430814,31.362715,-82.423822,31.369734,0.172,466,46600,510203.717,0.020887
217.739092,-82.493607,31.393342,4555.395831,-82.499686,31.388207,-82.487528,31.398477,0.008,466,46600,1296895.95,0.003411
139.413309,-82.431789,31.44744,1254.532328,-82.433397,31.44597,-82.43018,31.44891,31.459,466,46600,98261.32349,2.84113
191.047059,-82.161243,31.543584,1253.90314,-82.162921,31.542179,-82.159564,31.544988,0.001,390,39010,98253.01694,0.001119
211.606575,-82.065642,31.542134,1066.524734,-82.067124,31.540988,-82.064159,31.543279,0.034,466,46600,70898.33687,0.014501
173.505184,-82.866467,31.600289,2240.250946,-82.869722,31.597972,-82.863211,31.602606,0.004,390,39010,310827.2363,0.002523
68.795641,-82.542369,31.582614,4091.068627,-82.547322,31.577556,-82.537416,31.587672,0.002,390,39010,1037495.64,0.001822
89.267245,-82.116564,31.57369,1367.01677,-82.118399,31.572163,-82.114729,31.575216,2.578,466,46600,116770.916,0.388679
208.633209,-82.161454,31.543368,1320.235844,-82.163238,31.541903,-82.15967,31.544832,130.344112,466,46600,108888.3156,12.357744
151.003285,-82.074522,31.567398,1138.860828,-82.076011,31.566093,-82.073033,31.568703,0.085,466,46600,81051.53475,0.025676
175.345984,-82.05918,31.577795,1142.60944,-82.060493,31.576331,-82.057868,31.579259,0.492,466,46600,80134.47616,0.080151
200.57933,-82.068334,31.549807,1228.989937,-82.069963,31.548418,-82.066706,31.551196,0.018,466,46600,94400.58952,0.004738
173.161273,-82.063327,31.592411,1003.770883,-82.064694,31.591308,-82.06196,31.593514,0.492,466,46600,62914.87874,0.080151
73.542354,-82.116522,31.573665,1452.187026,-82.118475,31.572047,-82.11457,31.575284,2.578,466,46600,131767.1515,0.388679
213.57265,-82.049402,31.569962,1184.328042,-82.050976,31.568628,-82.047827,31.571295,0.032,466,46600,87661.7838,0.010262
129.795935,-82.062044,31.573321,1395.390839,-82.063677,31.571559,-82.060411,31.575082,0.02,466,46600,120020.4433,0.00502
145.338943,-82.045338,31.564025,1335.300853,-82.046782,31.562237,-82.043895,31.565813,0.937143,390,39010,107584.2544,0.090413
62.385658,-82.099817,31.575245,1526.195122,-82.101641,31.573348,-82.097994,31.577141,0.111,466,46600,144151.5804,0.014536
187.627471,-82.06547,31.54186,1194.279154,-82.067038,31.540498,-82.063902,31.543222,0.034,466,46600,89139.33224,0.014501
186.149262,-82.093527,31.563961,1369.036416,-82.09516,31.562258,-82.091894,31.565663,0.095,466,46600,115967.8234,0.01883
76.48125,-82.487778,31.601506,2597.800558,-82.489159,31.596785,-82.486398,31.606226,0.002,390,39010,261659.6337,0.002205
122.499458,-82.080665,31.63891,1370.975488,-82.082317,31.637218,-82.079013,31.640602,5.955,466,46600,116491.2138,0.845556
42.726354,-82.891507,31.70958,1425.795976,-82.893775,31.70827,-82.889239,31.710891,0.011,390,39010,121965.014,0.005054
177.219705,-82.567971,31.693898,1298.015039,-82.569727,31.692448,-82.566215,31.695347,0.054,466,46600,105268.1461,0.014136
29.527837,-82.510734,31.68759,1303.002991,-82.512285,31.685955,-82.509182,31.689224,0.026,466,46600,104901.0217,0.006764
163.705029,-82.567852,31.694042,1383.81838,-82.569548,31.692346,-82.566156,31.695737,0.054,466,46600,118910.975,0.014136
8.676541,-82.066892,31.712508,2386.032263,-82.069894,31.70967,-82.06389,31.715346,0.001,390,39010,354891.3962,0.001371
125.960556,-82.052775,31.687846,1309.827243,-82.054483,31.686341,-82.051066,31.689352,4.79,466,46600,107202.4789,0.552258
59.966767,-82.077275,31.6919,1501.374632,-82.079255,31.690193,-82.075295,31.693608,4.79,466,46600,140880.2441,0.552258
50.557877,-82.08928,31.688897,4752.541036,-82.094182,31.682322,-82.084379,31.695472,0.007,466,46600,1339632.125,0.002945
19.693624,-82.060094,31.701117,1288.039522,-82.061734,31.699602,-82.058454,31.702632,0.17,466,46600,103529.6623,0.022907
82.648155,-82.752386,31.714521,2606.757592,-82.755872,31.711567,-82.7489,31.717475,0.032,390,39010,424690.6892,0.011441
131.185447,-82.570816,31.086895,1170.239025,-82.572303,31.085516,-82.569328,31.088275,0.005,466,46600,85463.61453,0.002412
156.86581,-82.577107,31.095354,1163.921872,-82.578683,31.094065,-82.57553,31.096642,0.068,466,46600,84610.03341,0.014861
56.324293,-82.568214,31.099034,1501.923681,-82.570026,31.09718,-82.566402,31.100888,0.019,466,46600,139871.2323,0.005315
197.765402,-82.103651,31.742936,1175.796229,-82.105055,31.741471,-82.102247,31.7444,1.119,466,46600,85516.69203,0.062319
57.5101,-82.067584,31.717379,1273.16484,-82.069176,31.715857,-82.065992,31.718902,1.165,466,46600,100978.3298,0.080671
207.328636,-82.296067,31.824853,1657.278941,-82.29839,31.823076,-82.293744,31.82663,0.029,390,39010,171120.4165,0.007393
33.147396,-82.419164,31.846075,9318.045119,-82.43088,31.834914,-82.407451,31.857236,0.803,466,46600,5409392.734,0.117172
50.13133,-82.423138,31.878249,1225.549997,-82.424972,31.877031,-82.421304,31.879467,0.018,390,39010,92337.27101,0.005468
83.40915,-82.765103,31.157666,1115.017517,-82.766543,31.156367,-82.763663,31.158966,0.047,466,46600,77655.56158,0.010726
73.324119,-82.619518,31.15079,1518.095263,-82.621452,31.149002,-82.617584,31.152579,0.016,466,46600,143836.4041,0.004791
53.228685,-82.619434,31.150996,1677.462655,-82.621445,31.148911,-82.617424,31.153081,0.006,466,46600,174240.1265,0.00314
30.380253,-82.528334,31.17147,1176.390988,-82.529778,31.170038,-82.52689,31.172901,3.736,466,46600,86033.80149,0.350465
110.136399,-82.220217,31.198778,1803.329314,-82.222626,31.19676,-82.217808,31.200796,0.003,466,46600,203214.6264,0.002106
4.202901,-82.898102,31.259729,4201.238782,-82.903128,31.254475,-82.893076,31.264982,0.026,466,46600,1091851.147,0.007725
101.478749,-82.913464,31.275209,3826.190617,-82.920725,31.272727,-82.906205,31.277692,0.005,390,39010,733216.9891,0.002462
14.864044,-82.939071,31.259258,6246.600489,-82.942899,31.24831,-82.935245,31.270206,0.077,466,46600,1681135.646,0.010313
18.605321,-82.842112,31.235252,3276.006986,-82.846424,31.231497,-82.8378,31.239007,0.025,466,46600,670732.1755,0.005565
27.739684,-82.91362,31.281447,7364.634807,-82.922215,31.272048,-82.905027,31.290846,0.005,390,39010,3337294.393,0.002462
51.995074,-82.812953,31.306673,9491.344792,-82.825397,31.295745,-82.800511,31.3176,0.072,466,46600,5629584.072,0.010221
142.427994,-82.80964,31.30742,8211.8296,-82.817616,31.29557,-82.801666,31.319269,0.006,466,46600,3892445.715,0.002622
318.175184,-81.897018,31.543777,2176.387582,-81.899541,31.541015,-81.894495,31.546539,0.052,466,46600,291472.8493,0.011407
465.255336,-81.854223,31.645939,1848.338666,-81.856709,31.643885,-81.851738,31.647993,0.001,390,39010,213456.2822,0.000882
373.516309,-81.162234,31.632508,2104.510145,-81.165162,31.630278,-81.159307,31.634737,2.268,466,46600,275866.5879,0.162329
129.99251,-81.644562,31.712836,6160.878079,-81.653578,31.706632,-81.635548,31.71904,0.004,466,46600,2343947.674,0.002491
478.20056,-81.682407,31.767664,4721.212692,-81.689498,31.763059,-81.675317,31.772269,0.002,390,39010,1366596.55,0.00292
71.75134,-81.645794,31.727968,5600.107078,-81.65298,31.721465,-81.638609,31.73447,0.193,466,46600,1958437.084,0.03452
52.710722,-81.629241,31.741562,2771.354667,-81.632632,31.738203,-81.62585,31.744921,0.009,466,46600,477356.8258,0.003831
195.788602,-81.644279,31.713246,5936.442433,-81.652888,31.707202,-81.63567,31.71929,0.004,466,46600,2180861.712,0.002491
44.926209,-81.631177,31.73707,1561.565181,-81.633067,31.735159,-81.629288,31.738981,0.005,466,46600,151307.1481,0.002645
342.249125,-81.681708,31.767998,5213.714788,-81.689056,31.762501,-81.67436,31.773495,0.002,390,39010,1691267.5,0.00292
297.007097,-81.678944,31.787622,1556.241789,-81.68099,31.785855,-81.676899,31.78939,0.095,466,46600,151362.7818,0.022047
87.800052,-81.674722,31.780185,1310.265296,-81.676401,31.778661,-81.673043,31.781709,0.004,466,46600,107198.0707,0.00242
183.909344,-81.720388,31.782257,1902.150783,-81.723359,31.780498,-81.717416,31.784016,2.471,466,46600,218500.5152,0.362815
208.29451,-81.714516,31.781962,1801.194404,-81.717017,31.780029,-81.712014,31.783894,2.471,466,46600,202242.235,0.362815
328.060501,-81.682267,31.768211,5223.95178,-81.689746,31.762801,-81.67479,31.77362,0.002,390,39010,1693549.192,0.00292
332.117362,-81.679266,31.787278,1497.982975,-81.681242,31.785582,-81.677291,31.788973,0.095,466,46600,140246.2083,0.022047
324.140696,-81.686893,31.784881,1119.885102,-81.68835,31.783597,-81.685436,31.786166,0.008,466,46600,78363.19687,0.003494
66.107647,-81.131525,31.76521,1258.741162,-81.133319,31.763912,-81.129731,31.766508,0.061,466,46600,98344.48958,0.014604
83.131208,-81.105652,31.821177,1277.034114,-81.107193,31.819621,-81.104111,31.822732,4.508,466,46600,101215.0983,0.473568
97.44084,-81.102988,31.825482,2049.728108,-81.105017,31.822606,-81.100959,31.828358,4.508,466,46600,246351.3871,0.473568
111.284407,-81.102418,31.82581,2193.85991,-81.104872,31.822972,-81.099965,31.828647,4.508,466,46600,293962.3683,0.473568
92.666074,-81.105673,31.821008,1195.158705,-81.107226,31.819647,-81.10412,31.822369,4.508,466,46600,89259.96777,0.473568
93.612331,-81.102501,31.825878,2329.377379,-81.105058,31.822824,-81.099944,31.828932,4.508,466,46600,329706.8594,0.473568
108.298557,-81.10561,31.820829,1197.247695,-81.107178,31.819476,-81.104043,31.822183,4.508,466,46600,89584.64505,0.473568
94.324243,-81.750846,31.933228,2998.478599,-81.756442,31.931225,-81.74525,31.935232,0.008,466,46600,465467.5705,0.0032
75.74393,-81.75089,31.933264,3066.210877,-81.756429,31.931058,-81.745353,31.93547,0.008,466,46600,507891.744,0.0032
17.591992,-81.844016,31.157069,4281.579954,-81.848913,31.151599,-81.83912,31.162539,0.003,466,46600,1125759.558,0.001946
54.407466,-81.834497,31.166949,3960.627313,-81.839279,31.162107,-81.829715,31.171791,0.015,466,46600,973694.6818,0.005598
73.907808,-81.834569,31.16738,3816.930964,-81.839215,31.162745,-81.829924,31.172015,0.015,466,46600,905393.5601,0.005598
114.339061,-81.649575,31.250031,1296.675041,-81.651228,31.248524,-81.647921,31.251538,0.07,466,46600,104992.2391,0.018545
528.252356,-81.592022,31.334807,1723.822157,-81.593875,31.332507,-81.59017,31.337108,23.705,466,46600,179388.8593,1.134135
0,-79.784539,32.98393,1039.351699,-79.785966,32.982768,-79.783112,32.985093,0.022,466,46600,67495.20924,0.007303
246.54635,-78.748196,34.382573,1930.990775,-78.750836,34.380319,-78.745556,34.384827,0.001,390,39004,232990.4555,0.000979
10245.72702,-78.265328,34.351618,1366.508676,-78.267244,34.350047,-78.263413,34.353189,0.001,390,39004,116704.8337,0.001203
10600.6151,-78.260818,34.351495,1223.036039,-78.262454,34.350024,-78.259182,34.352966,0.001,390,39004,93318.00193,0.001203
13667.10348,-78.187278,34.341729,1425.640221,-78.189437,34.340222,-78.185118,34.343237,0.002,390,39004,125980.9291,0.002306
11068.85582,-78.094229,34.313402,2026.44047,-78.097151,34.311133,-78.091307,34.315671,0.000442,390,39004,256337.113,0.000845
11060.53719,-78.09418,34.313319,2155.316629,-78.097323,34.310935,-78.091036,34.315702,0.000442,390,39004,289677.9838,0.000845
0,-78.914745,34.438021,6534.172837,-78.924011,34.43069,-78.905477,34.44535,0.002,390,39004,2666907.665,0.002159
0,-78.939506,34.4381,4045.934727,-78.944731,34.433138,-78.934281,34.443061,0.002,390,39004,1017954.214,0.00214
127.809502,-78.934918,34.429711,2450.383574,-78.938334,34.426914,-78.931502,34.432508,0.001,390,39004,375259.2833,0.001059
734.086251,-78.846791,34.435102,1132.224923,-78.848414,34.433844,-78.845168,34.436359,0.002,390,39004,80023.11209,0.001783
352.020692,-78.840867,34.435493,5010.815031,-78.846309,34.428484,-78.835424,34.442501,0.001,390,39004,1488800.087,0.001351
241.621561,-78.748106,34.382554,2040.30325,-78.75097,34.380234,-78.745242,34.384874,0.001,390,39004,260139.5988,0.000979
259.714681,-78.748176,34.382466,1977.902992,-78.750957,34.380222,-78.745394,34.384711,0.001,390,39004,244457.9512,0.000979
0,-78.655717,34.40313,4217.657988,-78.661514,34.398222,-78.649919,34.408037,0.096,466,46600,1111654.285,0.01485
0,-78.641928,34.396782,2916.631924,-78.645649,34.393149,-78.638206,34.400415,0.095,466,46600,527789.8101,0.013732
0,-78.065217,34.415245,3242.725854,-78.069825,34.411552,-78.060608,34.418938,0.002,390,39004,656995.1414,0.002306
3239.47061,-78.036239,34.385585,3142.123658,-78.040534,34.381864,-78.031944,34.389306,0.000442,390,39004,616724.0474,0.000845
4956.193751,-78.035049,34.37131,1297.879155,-78.036837,34.369785,-78.033261,34.372835,0.000442,390,39004,105257.1773,0.000845
0,-78.915208,34.438894,6464.341331,-78.924356,34.431627,-78.906058,34.446161,0.002,390,39004,2610471.188,0.002159
0,-78.852482,34.451078,1826.768406,-78.854718,34.448732,-78.850246,34.453423,0.001,390,39004,205431.4664,0.001895
0,-78.832468,34.475829,2470.039406,-78.835988,34.473067,-78.828947,34.478592,0.000321,390,39004,381015.7757,0.000671
376.287731,-78.845772,34.450989,2653.468527,-78.849293,34.447807,-78.84225,34.454171,0.001,390,39004,439152.2176,0.001895
0,-78.689989,34.485901,3972.304212,-78.696035,34.481762,-78.683943,34.49004,0.00048,390,39004,976479.223,0.000827
199.063794,-78.693869,34.482334,2035.867505,-78.696701,34.479992,-78.691037,34.484676,0.011,466,46600,259047.1469,0.004133
0,-78.499788,34.458739,4413.194874,-78.505859,34.453588,-78.493716,34.46389,0.676,466,46600,1217076.017,0.047722
92.522749,-78.480497,34.478322,7771.402112,-78.490748,34.468882,-78.470244,34.487761,0.000435,390,39004,3762972.025,0.000823
460.29516,-78.85361,34.540925,1221.861949,-78.855384,34.539585,-78.851836,34.542265,32.876,466,46600,93098.13478,1.180622
363.046114,-78.807556,34.512485,1531.768538,-78.809719,34.510754,-78.805392,34.514216,0.001,390,39004,146598.3861,0.001319
153.174034,-78.745768,34.533073,2995.742498,-78.749893,34.529593,-78.741644,34.536552,0.043,466,46600,560847.9768,0.011225
0,-78.690164,34.485842,4539.330575,-78.697338,34.481332,-78.68299,34.490351,0.00048,390,39004,1261403.143,0.000827
0,-78.710646,34.485567,3471.941107,-78.71581,34.481852,-78.705481,34.489282,0.193,466,46600,749323.8095,0.02249
0,-78.349639,34.529438,3267.6122,-78.354506,34.525917,-78.344772,34.532959,0.145,466,46600,663990.9362,0.026545
427.917871,-78.343042,34.514621,6018.46122,-78.34938,34.505963,-78.336704,34.523279,0.145,466,46600,2112469.355,0.026545
0,-78.349474,34.529335,3111.513894,-78.354079,34.525959,-78.344868,34.532712,0.145,466,46600,602629.3191,0.026545
2875.747987,-78.327974,34.499936,3933.867732,-78.333428,34.495361,-78.32252,34.50451,0.145,466,46600,967162.0321,0.026545
523.473559,-78.330195,34.511523,10870.49601,-78.346936,34.500265,-78.313449,34.52278,0.145,466,46600,7297360.745,0.026545
0,-78.937086,34.569258,3615.679416,-78.941997,34.565017,-78.932175,34.573499,0.003,390,39004,816661.7326,0.002621
0,-78.927852,34.606468,2890.251733,-78.932183,34.603411,-78.923521,34.609525,0.001,390,39004,518568.5211,0.001553
0,-78.928356,34.59996,2409.931213,-78.931637,34.597138,-78.925075,34.602782,0.004,390,39004,362833.1873,0.003652
79.467845,-78.92288,34.602276,1423.174592,-78.924724,34.600532,-78.921037,34.60402,0.154,466,46600,125966.8262,0.01702
245.626626,-78.808365,34.603628,3163.239977,-78.812963,34.600156,-78.803767,34.6071,0.001,390,39004,623978.8557,0.001349
0,-78.826035,34.576792,3718.965947,-78.831354,34.572641,-78.820717,34.580943,0.001,390,39004,863625.6616,0.001288
260.612338,-78.808215,34.603662,3096.812374,-78.812701,34.600251,-78.803728,34.607074,0.001,390,39004,598240.4746,0.001349
142.336162,-78.800388,34.561381,1846.415716,-78.802824,34.55915,-78.797953,34.563613,0.003,390,39004,212473.4898,0.003238
92.888166,-78.790793,34.575472,1237.288001,-78.792363,34.573924,-78.789224,34.577019,0.003,390,39004,94880.03409,0.002064
115.443639,-78.759964,34.561132,1074.949574,-78.761493,34.559923,-78.758436,34.56234,0.001,390,39004,72179.24065,0.001699
0,-78.674168,34.563952,6599.455466,-78.683495,34.556472,-78.66484,34.571432,0.202,466,46600,2721329.684,0.03667
0,-78.739333,34.553302,8457.79214,-78.74924,34.542038,-78.729423,34.564566,0.1,466,46600,4349492.468,0.014892
0,-78.689812,34.574254,3061.610697,-78.693812,34.570514,-78.685811,34.577994,0.001,390,39004,583438.7666,0.001157
0,-78.677444,34.577195,3057.979241,-78.681556,34.573555,-78.673331,34.580834,0.001,390,39004,583718.9994,0.001059
0,-78.674273,34.563656,6683.265163,-78.683637,34.556014,-78.664907,34.571298,0.202,466,46600,2791483.927,0.03667
2044.927886,-78.626347,34.598226,1209.451235,-78.62805,34.596848,-78.624644,34.599604,0.001,390,39004,91411.37951,0.001333
271.360098,-78.649288,34.583696,1520.95611,-78.651332,34.581883,-78.647244,34.585508,0.006,390,39004,144389.3278,0.0032
5284.993776,-78.413327,34.549251,3869.479983,-78.418764,34.544816,-78.407889,34.553686,0.145,466,46600,935750.9521,0.026545
3698.006209,-78.40284,34.575909,7998.635487,-78.412907,34.565767,-78.392771,34.58605,0.138,466,46600,3955870.406,0.024698
1372.15453,-78.291832,34.54662,6234.455917,-78.301806,34.540462,-78.281856,34.552777,1.025,466,46600,2372080.203,0.067726
2260.506366,-78.28712,34.546021,4261.377593,-78.292103,34.540294,-78.282135,34.551748,1.025,466,46600,1101486.804,0.067726
7318.160411,-78.23253,34.56203,2008.080173,-78.235449,34.559801,-78.22961,34.56426,1.025,466,46600,251574.2996,0.067726
103.53368,-78.922932,34.602121,1306.290629,-78.924643,34.600536,-78.921221,34.603707,0.154,466,46600,106275.2058,0.01702
0,-78.92843,34.599662,2649.093745,-78.932057,34.596576,-78.924804,34.602747,0.004,390,39004,438508.8639,0.003652
51.416154,-78.923738,34.597298,1832.879175,-78.926424,34.59531,-78.921052,34.599287,0.004,390,39004,209266.5786,0.003652
26.204808,-78.935816,34.642386,2072.789749,-78.938647,34.639965,-78.932986,34.644806,0.001,390,39004,268442.954,0.00161
0,-78.927616,34.606185,2957.138108,-78.931941,34.602969,-78.923291,34.6094,0.001,390,39004,544866.3463,0.001553
230.954621,-78.808545,34.603707,3153.021403,-78.813105,34.600228,-78.803984,34.607187,0.001,390,39004,620247.5611,0.001349
255.886669,-78.809578,34.655818,1280.97868,-78.811252,34.654255,-78.807905,34.657381,12.49,466,46600,102139.4503,0.565207
268.095554,-78.808454,34.603554,3062.718076,-78.812965,34.600241,-78.803943,34.606866,0.001,390,39004,584019.3205,0.001349
1396.854581,-78.53679,34.625911,3068.156522,-78.541357,34.622611,-78.532224,34.629211,0.231,466,46600,585430.7983,0.027639
82.39332,-78.510753,34.607654,3419.793045,-78.51619,34.604262,-78.505315,34.611046,0.231,466,46600,715135.5949,0.027639
1383.166426,-78.536238,34.625939,2840.876929,-78.540529,34.622936,-78.531947,34.628943,0.231,466,46600,500587.3587,0.027639
0,-78.513585,34.614517,4541.562939,-78.520427,34.609699,-78.506741,34.619334,0.195,466,46600,1279963.411,0.023914
82.849445,-78.525907,34.621162,4660.699577,-78.533154,34.616405,-78.51866,34.625919,0.231,466,46600,1337904.143,0.027639
156.833054,-78.505193,34.610104,1608.354183,-78.507469,34.608276,-78.502916,34.611931,0.231,466,46600,161636.6505,0.027639
1335.058397,-78.531714,34.628835,1589.686518,-78.534077,34.627122,-78.529351,34.630547,0.004,390,39004,157190.1655,0.003529
497.368226,-78.413467,34.638029,11351.52248,-78.42886,34.624545,-78.398069,34.651513,5.886,390,39004,8046070.813,0.093897
725.899748,-78.425411,34.653185,2776.901199,-78.429967,34.650539,-78.420855,34.65583,5.886,390,39004,465685.2007,0.093897
0,-78.459197,34.594545,8664.757936,-78.471157,34.58444,-78.447235,34.604649,0.036,466,46600,4691786.162,0.011436
504.871403,-78.406026,34.637688,10991.88897,-78.420305,34.62411,-78.391744,34.651264,5.886,390,39004,7510444.257,0.093897
4515.774729,-78.392581,34.599785,6703.808032,-78.402151,34.592219,-78.383009,34.607352,0.138,466,46600,2807241.976,0.024698
2979.621038,-78.380166,34.622699,6296.131691,-78.38904,34.615494,-78.37129,34.629903,0.002,390,39004,2477354.024,0.003101
645.523736,-78.271432,34.636273,3533.967768,-78.275371,34.631358,-78.267492,34.641187,0.735,466,46600,744711.2775,0.055192
0,-78.286801,34.644273,8877.124048,-78.301496,34.635897,-78.272103,34.652649,0.012,466,46600,4740077.719,0.0055
0,-78.29854,34.638558,1658.510715,-78.300811,34.636601,-78.296268,34.640514,0.012,466,46600,171834.7833,0.0055
633.06809,-78.269877,34.636053,4085.890838,-78.275508,34.63126,-78.264245,34.640846,0.735,466,46600,1043156.628,0.055192
5303.442948,-78.210756,34.6352,6506.32562,-78.219263,34.627178,-78.202248,34.643221,0.003,466,46600,2632990.859,0.002004
6562.002982,-78.191585,34.645964,6410.008297,-78.203894,34.641305,-78.179275,34.650624,0.003,466,46600,2171274.697,0.002004
5345.484356,-78.208502,34.635031,7071.595375,-78.218893,34.627258,-78.19811,34.642803,0.003,466,46600,3116762.911,0.002004
48.049234,-78.873207,34.690926,1342.277626,-78.874979,34.689305,-78.871435,34.692547,0.001,390,39004,112286.7067,0.001673
273.002361,-78.809311,34.655824,1293.041608,-78.811079,34.654312,-78.807543,34.657337,12.49,466,46600,104463.0793,0.565207
78.39667,-78.850281,34.665132,1906.269381,-78.852918,34.662929,-78.847644,34.667335,0.001,390,39004,227108.9358,0.001557
101.075876,-78.841057,34.671827,1644.051431,-78.843368,34.669957,-78.838745,34.673696,0.001,390,39004,168910.8507,0.002097
0,-78.603075,34.688419,7557.016587,-78.612896,34.679117,-78.593251,34.697719,0.866,390,39004,3551026.352,0.033456
0,-78.601245,34.687183,5834.414727,-78.60859,34.679804,-78.5939,34.694561,0.866,390,39004,2105259.907,0.033456
0,-78.600589,34.687254,5141.202176,-78.606857,34.680583,-78.59432,34.693924,0.866,390,39004,1623164.846,0.033456
668.58775,-78.518928,34.687637,3408.505491,-78.523964,34.683936,-78.513891,34.691338,0.196,466,46600,723382.6107,0.022688
