water_area(km_sq),FType,FCode,water_perim(m),bay_perim(m),bay_area(m_sq),x_centroid_bay(lon),y_centroid_bay(lat)
0.005813,466,46600,0.002892,746.959684,34687.93693,-75.627547,39.182987
0.006396,466,46600,0.00333,735.146955,33775.21133,-75.628819,39.166016
0.009949,466,46600,0.00374,662.53879,27392.50159,-75.645083,39.169851
0.002344,390,39004,0.002034,1021.209972,65178.00836,-75.614987,39.165477
0.001182,390,39004,0.001531,3211.005376,258102.3626,-75.613193,39.171143
0.002195,466,46600,0.001868,11213.4857,1368745.364,-75.651677,39.201001
0.023287,466,46600,0.005755,2062.823874,187188.736,-75.577348,39.181252
0.001881,466,46600,0.001657,1349.003864,113177.768,-75.720227,39.222308
0.033683,466,46600,0.008109,1293.875366,104604.9423,-75.727879,39.195094
0.001793,466,46600,0.001598,4193.495585,501211.3296,-75.710387,39.192813
0.0061,466,46600,0.003345,898.420122,50487.35532,-75.750068,39.221699
0.002122,390,39004,0.001743,679.147773,28813.69362,-75.716421,39.196707
0.013,466,46600,0.004755,8534.813344,1816468.257,-75.734609,39.222007
0.002916,466,46600,0.002029,1231.511801,94783.55888,-75.717787,39.184151
0.002683,390,39004,0.00193,1756.197339,129674.8759,-75.700311,39.18362
0.005758,466,46600,0.002794,1729.117489,154189.303,-75.714297,39.230713
0.013823,466,46600,0.004486,2698.838917,442156.6425,-75.705316,39.205474
0.002091,390,39004,0.001811,1993.338052,179132.2323,-75.701223,39.195037
0.001692,466,46600,0.001722,2993.542319,243900.836,-75.663307,39.198421
0.001537,466,46600,0.00147,1409.009175,92842.10614,-75.64294,39.185047
0.001327,390,39004,0.001563,1006.380624,62774.25313,-75.637186,39.185663
0.002369,390,39004,0.002104,460.334262,13217.52972,-75.66626,39.198175
0.003691,466,46600,0.002248,502.807308,15784.01368,-75.615348,39.184747
0.001248,466,46600,0.001454,2077.501551,269328.6545,-75.666166,39.205008
0.013217,466,46600,0.004748,1026.437341,64997.08666,-75.613512,39.196946
0.007607,466,46600,0.003252,1367.797743,84629.27467,-75.614705,39.19296
0.012649,466,46600,0.004563,925.665271,53451.87381,-75.596057,39.183321
0.006845,466,46600,0.003372,1122.816354,78478.82184,-75.608766,39.187029
0.003843,390,39004,0.002333,759.681821,35955.06854,-75.612079,39.187373
0.008,466,46600,0.003282,732.91374,33491.41724,-75.607174,39.195591
0.007626,466,46600,0.003565,1351.828575,112442.9352,-75.585923,39.192639
0.007191,466,46600,0.003146,3848.797363,416762.9989,-75.595658,39.203774
0.001375,390,39004,0.001687,937.689209,53148.45184,-75.533343,39.208223
0.003727,466,46600,0.002978,680.611886,28681.97545,-75.582142,39.187581
0.01212,466,46600,0.004241,1321.538559,88245.82254,-75.525273,39.197751
0.013785,466,46600,0.004859,1161.920782,84325.26916,-75.702227,39.216179
0.001463,466,46600,0.001453,1169.80976,64752.21165,-75.698234,39.205479
0.017688,466,46600,0.005383,771.673553,37051.59502,-75.681481,39.205512
0.034135,466,46600,0.007089,2953.734348,292224.4952,-75.732091,39.233431
0.001125,466,46600,0.001311,1615.592474,107555.0972,-75.669319,39.209773
0.023887,466,46600,0.00724,4278.97362,529259.9507,-75.63023,39.210013
0.003506,466,46600,0.002291,1379.463481,88436.66776,-75.665451,39.213833
0.003403,466,46600,0.002168,3474.386328,253580.2868,-75.615654,39.216995
0.001462,390,39004,0.001421,559.421714,19476.66362,-75.642436,39.217536
0.001146,466,46600,0.00125,4139.262629,382532.1366,-75.658143,39.229027
0.002233,466,46600,0.001762,704.636047,31030.28784,-75.608602,39.214393
0.002058,466,46600,0.001763,1240.940619,96084.68036,-75.603178,39.219012
0.000963,390,39004,0.001211,904.464758,50729.4801,-75.615604,39.206942
0.006763,466,46600,0.003147,696.783565,30313.00612,-75.566071,39.214423
0.002851,466,46600,0.001994,515.65485,15834.33944,-75.56814,39.215945
0.00756,466,46600,0.003232,2324.606523,181706.4706,-75.724188,39.231223
0.013151,466,46600,0.004242,1154.820215,83292.02992,-75.731319,39.228536
0.003786,466,46600,0.002468,1300.41105,70469.95981,-75.69273,39.223952
0.001271,390,39004,0.001479,3568.838848,345921.3636,-75.671113,39.229157
0.002592,466,46600,0.001877,769.02944,36894.75797,-75.639699,39.246641
0.005515,466,46600,0.002777,545.115865,18567.38948,-75.525745,39.22595
0.034941,466,46600,0.007851,5507.631054,636650.1419,-75.70086,39.268106
0.017781,466,46600,0.005028,1171.72233,85522.76502,-75.737252,39.29964
0.000731,390,39004,0.001154,2945.743723,243373.64,-75.717771,39.277747
0.007855,466,46600,0.003319,3931.070832,328339.6769,-75.66054,39.25845
0.006066,466,46600,0.003029,765.846014,36604.44187,-75.673992,39.26783
0.002191,466,46600,0.001755,633.387017,25023.0891,-75.639523,39.291393
0.037463,390,39011,0.007539,1221.445447,93028.37676,-75.587253,39.282106
0.012163,466,46600,0.004207,1756.712526,192766.0318,-75.755558,39.286236
0.016886,466,46600,0.005148,3474.972761,478082.3265,-75.730683,39.296509
0.014627,466,46600,0.00492,957.897476,57212.04464,-75.761866,39.328986
0.000623,466,46600,0.001087,1315.284959,107936.916,-75.732423,39.308358
0.000241,390,39004,0.000586,3764.090878,622512.6547,-75.710128,39.294812
0.011052,466,46600,0.005234,1615.076355,108517.2451,-75.754303,39.326564
0.003663,466,46600,0.002449,630.872194,24774.70303,-75.721699,39.305727
0.004187,466,46600,0.003187,2985.994784,217055.426,-75.689245,39.304598
0.005279,466,46600,0.0028,826.691473,42299.75376,-75.717402,39.304994
0.002164,390,39004,0.00182,1758.087253,124702.5457,-75.566386,39.300978
0.001315,390,39004,0.001395,2382.088954,199479.9741,-75.560721,39.294267
0.001349,466,46600,0.001445,2912.494975,266896.2909,-75.506557,39.284387
0.001992,466,46600,0.001744,1443.43741,97724.01396,-75.737421,39.296033
0.000838,466,46600,0.001245,962.330409,57847.48534,-75.679522,39.302277
0.000795,466,46600,0.00107,2507.219621,254599.9842,-75.690226,39.321129
0.001064,390,39004,0.001422,1504.580684,141480.5211,-75.671635,39.333001
0.000534,390,39004,0.000895,1654.027899,123298.007,-75.554946,39.319152
0.000861,390,39004,0.001484,796.26775,39522.47063,-75.518767,39.304941
0.015669,466,46600,0.007289,2084.237749,161478.7131,-75.755976,39.339291
0.002277,466,46600,0.001831,1445.019761,82850.57723,-75.716542,39.346593
0.000834,466,46600,0.001172,3607.699323,279113.405,-75.697265,39.354784
0.002815,466,46600,0.002208,2927.528303,176449.9973,-75.67903,39.33762
0.00292,466,46600,0.002045,497.326581,15315.40127,-75.701225,39.326032
0.019777,466,46600,0.005556,995.709471,60964.1921,-75.661943,39.315567
0.002131,390,39004,0.002141,529.283221,17505.33468,-75.575407,39.324628
0.007918,466,46600,0.003476,737.482929,33558.80521,-75.513078,39.31673
0.001201,466,46600,0.0014,1303.60986,75015.95652,-75.743939,39.353306
0.004607,466,46600,0.002611,1567.229724,110031.2444,-75.741664,39.348058
0.001128,466,46600,0.001267,940.893608,54789.42932,-75.718832,39.358416
0.007084,466,46600,0.003348,752.237298,35359.96218,-75.744149,39.350312
0.003515,466,46600,0.002482,1721.680701,106192.9671,-75.721,39.34365
0.009445,466,46600,0.006429,3055.025184,248147.7446,-75.737126,39.353245
0.00243,390,39004,0.001946,3111.115684,298290.0867,-75.725279,39.354971
0.002714,466,46600,0.001985,781.46581,37749.41697,-75.689803,39.355669
0.003661,390,39004,0.002265,1115.045769,77620.76347,-75.73123,39.375659
0.008863,466,46600,0.004091,2525.221469,167494.5063,-75.71596,39.367838
0.001251,466,46600,0.00141,1454.683771,81428.16164,-75.725886,39.361184
0.00477,466,46600,0.002681,652.488937,26534.40814,-75.731092,39.347011
0.002263,466,46600,0.002267,1332.49077,98428.51754,-75.658732,39.357855
0.00221,466,46600,0.001993,1728.878987,139764.3659,-75.6829,39.358074
0.000828,466,46600,0.001131,773.978529,37397.76634,-75.688738,39.350528
0.00115,390,39004,0.001267,587.039244,21084.64876,-75.695222,39.358918
0.0054,466,46600,0.003425,1181.402662,64299.94878,-75.673397,39.355529
0.001996,466,46600,0.001682,626.45886,24514.87898,-75.652708,39.348165
0.000771,390,39004,0.001129,695.775497,30247.0206,-75.67663,39.346902
0.001742,466,46600,0.001542,602.0292,22534.65968,-75.677484,39.348552
0.002061,390,39004,0.002129,737.587551,33995.35615,-75.716326,39.373379
0.005881,466,46600,0.00378,813.423643,41342.51566,-75.670246,39.341216
0.002822,466,46600,0.002583,537.28941,17889.4563,-75.666367,39.342075
0.00927,390,39004,0.003952,778.981378,37921.57299,-75.681593,39.340538
0.00051,466,46600,0.000861,2744.219184,342378.689,-75.640996,39.358194
0.002809,466,46600,0.002032,726.440727,32980.58766,-75.71592,39.360948
0.001309,466,46600,0.001526,753.107911,35420.83158,-75.72927,39.363669
0.00222,466,46600,0.001839,594.314221,22015.61179,-75.72407,39.36147
0.003891,466,46600,0.002439,696.991114,30352.77821,-75.688032,39.360087
0.001685,466,46600,0.001712,733.1767,33518.72616,-75.704037,39.363347
0.002553,466,46600,0.002079,535.8617,17928.89592,-75.688634,39.36279
0.045303,466,46600,0.009313,9457.610366,5409695.862,-75.21359,38.489224
0.001266,390,39004,0.001804,3341.724912,600044.4395,-75.623279,38.612135
0.004594,390,39004,0.00263,544.460795,18369.42343,-75.13624,38.568093
0.013933,466,46600,0.004387,8115.311521,1637732.565,-75.297798,38.844245
0.004529,466,46600,0.002803,2824.489616,241794.0481,-75.157701,38.713235
0.000819,390,39004,0.001094,1028.080323,65845.64259,-75.179631,38.691374
0.007568,390,39004,0.009736,2328.848082,195430.47,-75.362292,38.706066
0.005287,466,46600,0.003171,1587.315728,155244.5121,-75.232564,38.72748
0.002829,466,46600,0.002085,810.721589,40866.58017,-75.151598,38.726721
0.000952,390,39004,0.001321,415.636911,10757.45442,-75.674228,38.770456
0.024891,466,46600,0.005949,3813.358032,880224.8176,-75.392777,38.766227
0.00441,466,46600,0.002476,1056.323735,69526.06252,-75.204602,38.731615
0.026625,390,39004,0.006932,4709.188614,627308.1014,-75.237679,38.76402
0.009394,466,46600,0.00363,788.4741,38823.2088,-75.289331,38.83682
0.01754,390,39004,0.009124,1450.963046,130038.984,-75.145918,38.771554
0.011928,466,46600,0.00435,892.654865,49750.97571,-75.462742,38.78989
0.016353,466,46600,0.004914,1882.591984,166951.9219,-75.308658,38.84504
0.002648,466,46600,0.001941,1904.943587,170526.0159,-75.664474,38.808543
0.000972,390,39004,0.001295,1775.99356,192844.3673,-75.654919,38.824473
0.002296,390,39004,0.001988,1151.391071,82810.50383,-75.640905,38.828932
0.002179,390,39004,0.002078,755.462154,35664.01197,-75.57645,38.82966
0.002203,390,39004,0.001788,1407.951235,120424.457,-75.584686,38.825151
0.000452,390,39004,0.001059,762.285328,33017.9529,-75.585183,38.836167
0.025673,466,46600,0.005979,1129.908548,79301.6764,-75.294735,38.835754
0.001163,390,39004,0.00145,5374.356346,610457.6731,-75.574499,38.851916
0.002618,466,46600,0.002095,982.117614,37217.43867,-75.493184,38.840521
0.007562,466,46600,0.003561,967.999569,56357.17975,-75.49555,38.842214
0.001102,390,39004,0.001782,1073.206169,68528.98246,-75.467436,38.85323
0.001436,390,39004,0.001508,495.355654,15328.49665,-75.354958,38.850648
0.002058,390,39004,0.001965,2363.286518,294550.6245,-75.325154,38.876923
0.001096,390,39004,0.001371,2791.722872,239377.1512,-75.327862,38.871557
0.005967,466,46600,0.002826,708.580974,30397.09264,-75.293266,38.854064
0.01838,466,46600,0.005653,1827.505945,136790.4152,-75.531008,38.88417
0.004904,466,46600,0.002649,630.262443,24562.13769,-75.539177,38.88167
0.01017,466,46600,0.00421,1049.901433,68854.17875,-75.532476,38.866603
0.006267,466,46600,0.003113,2943.244916,252151.6921,-75.516238,38.919202
0.000845,390,39004,0.001257,1499.413835,140005.3569,-75.5598,38.899729
0.014979,466,46600,0.004506,760.423325,36062.68427,-75.524625,38.887426
0.004011,390,39004,0.003018,2165.652366,289781.4923,-75.326478,38.882793
0.012646,466,46600,0.00428,2051.253263,196733.9833,-75.318903,38.871152
0.014903,466,46600,0.005104,850.229876,42748.9724,-75.638139,38.926601
0.001971,390,39004,0.002249,909.634904,51489.48241,-75.407213,38.947062
0.009538,466,46600,0.003926,832.189626,43317.47085,-75.536489,38.914292
0.000871,390,39004,0.001213,1304.00012,70938.65777,-75.564855,38.938224
0.044058,466,46600,0.007961,3941.639069,514173.1895,-75.636986,38.936512
0.007954,466,46600,0.003638,758.384222,35889.63818,-75.634374,38.935251
0.012477,466,46600,0.004418,723.570755,32719.21227,-75.63972,38.931121
0.002246,466,46600,0.001895,1207.231012,43212.13437,-75.561322,38.941276
0.002102,390,39004,0.001901,855.58634,45565.71745,-75.561856,38.943626
0.016084,466,46600,0.004767,985.76611,60560.58446,-75.609266,38.96754
0.001247,390,39004,0.001786,1331.655338,110353.732,-75.613711,38.985781
